Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-160174,Vivo,Vivo X100 Pro,2025,789,65487,16,512,Google Tensor G3,Dimensity 9200+,Xclipse 920,4600,45,Yes,6.7,1290x2796,144,LTPO AMOLED,50,16,4,4K@120fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 6,Side-mounted,None,198,Graphite,4.3,47904
PH-555734,Vivo,Vivo X100,2025,730,60590,16,256,Snapdragon 8 Gen 2,Exynos 2400,Adreno 735,5440,100,Yes,6.8,1290x2796,120,LTPO AMOLED,48,12,2,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6,Side-mounted,IP68,169,Gray,4.7,34432
PH-226529,Vivo,Vivo X100,2024,767,63661,8,256,Snapdragon 8 Gen 2,Tensor G3,Adreno 740,4843,45,Yes,6.2,1440x3200,120,OLED,64,16,3,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP52,170,Midnight,4.6,43162
PH-245690,Vivo,Vivo V30,2025,854,70882,12,512,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Xclipse 920,4594,67,Yes,6.3,1560x3120,144,AMOLED,108,8,2,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 6E,Rear-mounted,IP67,182,Titanium,4.5,27717
PH-278218,Vivo,Vivo V40 Pro,2024,778,64574,8,512,Exynos 2400,Exynos 2400,Xclipse 920,4752,100,Yes,6.7,1560x3120,120,OLED,64,16,4,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 5,Under-display,IP52,197,Graphite,4.8,31520
PH-717846,Vivo,Vivo X100 Pro,2024,885,73455,12,512,Snapdragon 8+ Gen 1,Dimensity 9200+,Xclipse 920,4567,45,Yes,6.8,1560x3120,144,AMOLED,12,20,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 7,Side-mounted,IP68,183,Purple,4.7,11237
PH-316339,Vivo,Vivo X100 Pro,2025,600,49800,8,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Immortalis-G720,4586,100,Yes,6.8,1560x3120,144,AMOLED,12,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 7,Side-mounted,IP52,171,Gray,4.7,36109
PH-234229,Vivo,Vivo V30e,2026,626,51958,8,256,Google Tensor G3,Snapdragon 8 Gen 2,Xclipse 920,4670,80,Yes,6.7,1290x2796,120,AMOLED,50,12,2,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6E,Under-display,IP67,162,Purple,4.4,11656
PH-981206,Vivo,Vivo V40 Pro,2025,951,78933,12,256,Snapdragon 8 Gen 2,Tensor G3,Immortalis-G720,4609,80,Yes,6.5,1290x2796,120,OLED,64,16,3,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6,Under-display,IP52,175,Silver,4.4,8698
PH-268802,Vivo,Vivo Y18,2026,838,69554,16,256,Exynos 2400,Tensor G3,Adreno 740,4503,45,Yes,6.5,1560x3120,120,AMOLED,12,12,2,4K@60fps,Android,15,Single SIM,Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,IP52,204,Green,4.7,37696
PH-847991,Vivo,Vivo Y18,2025,922,76526,12,512,Google Tensor G3,Dimensity 9200+,Xclipse 920,4874,100,Yes,6.7,1440x3200,144,LTPO AMOLED,12,20,2,4K@60fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,IP67,197,Red,4.7,31438
PH-825570,Vivo,Vivo V30,2026,794,65902,12,512,MediaTek Dimensity 9200+,Dimensity 9200+,Immortalis-G720,4852,67,Yes,6.2,1440x3200,120,LTPO AMOLED,64,20,3,8K@30fps,Android,13,Single SIM,Yes,Yes,5.2,Wi-Fi 5,None,IP54,163,White,4.8,4339
PH-172048,Vivo,Vivo V30,2026,985,81755,8,512,Google Tensor G3,Dimensity 9200+,Adreno 740,5364,45,Yes,6.7,1290x2796,120,OLED,12,8,2,8K@24fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 5,Side-mounted,IP52,163,Titanium,4.5,7528
PH-132383,Vivo,Vivo V40 Pro,2025,769,63827,8,256,Google Tensor G3,Snapdragon 8 Gen 2,Adreno 740,4690,45,Yes,6.3,1290x2796,144,AMOLED,108,16,2,8K@24fps,Android,15,Single SIM,Yes,Yes,5.1,Wi-Fi 7,Under-display,None,184,Blue,4.7,48363
PH-729585,Vivo,Vivo Y18,2025,757,62831,8,256,Google Tensor G3,Exynos 2400,Xclipse 920,4774,45,Yes,6.4,1560x3120,144,LTPO AMOLED,50,12,4,4K@120fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,IP68,198,Silver,4.7,49985
PH-176466,Vivo,Vivo V30e,2025,732,60756,16,256,Exynos 2400,Snapdragon 8+ Gen 1,Adreno 740,4964,80,Yes,6.5,1440x3200,120,OLED,48,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,IP68,164,Gray,4.4,19806
PH-661898,Vivo,Vivo V30,2025,998,82834,16,512,Google Tensor G3,Exynos 2400,Immortalis-G720,5134,80,Yes,6.3,1290x2796,144,OLED,108,8,3,8K@30fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 5,Under-display,IP54,165,Titanium,4.6,5601
PH-382925,Vivo,Vivo V30e,2024,744,61752,12,512,Google Tensor G3,Tensor G3,Immortalis-G720,5179,100,Yes,6.2,1290x2796,120,LTPO AMOLED,108,8,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,None,IP54,173,Black,4.6,40655
PH-809243,Vivo,Vivo X100,2024,730,60590,8,256,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Adreno 735,4909,100,Yes,6.2,1290x2796,144,AMOLED,48,8,4,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 7,Under-display,None,181,Gold,4.8,19892
PH-658073,Vivo,Vivo V40 Pro,2025,618,51294,8,512,Exynos 2400,Exynos 2400,Immortalis-G720,4900,45,Yes,6.3,1560x3120,120,AMOLED,64,12,4,8K@24fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 6,Side-mounted,IP67,176,Midnight,4.4,23773
PH-529428,Vivo,Vivo V30,2026,775,64325,12,512,Google Tensor G3,Tensor G3,Mali-G710 MC10,4708,45,Yes,6.1,1440x3200,144,LTPO AMOLED,12,12,2,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,Side-mounted,IP54,184,White,4.6,8407
PH-156274,Vivo,Vivo V30,2024,612,50796,8,256,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,5079,67,Yes,6.6,1290x2796,120,LTPO AMOLED,64,8,4,8K@24fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 6,Under-display,IP68,169,Red,4.6,26798
PH-570146,Vivo,Vivo V30,2026,906,75198,8,256,MediaTek Dimensity 9200+,Tensor G3,Adreno 735,5467,100,Yes,6.4,1290x2796,144,LTPO AMOLED,12,8,2,8K@30fps,Android,13,Single SIM,Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP52,204,White,4.7,10613
PH-454523,Vivo,Vivo V30e,2026,973,80759,8,512,Exynos 2400,Tensor G3,Mali-G710 MC10,4764,100,Yes,6.4,1440x3200,120,AMOLED,12,16,2,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP68,189,Blue,4.2,1242
PH-463860,Vivo,Vivo V30,2024,803,66649,8,256,Google Tensor G3,Snapdragon 8 Gen 2,Mali-G710 MC10,5329,80,Yes,6.7,1440x3200,144,OLED,64,8,3,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,None,180,Gray,4.2,36647
PH-866351,Vivo,Vivo V40 Pro,2025,650,53950,16,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Mali-G710 MC10,4531,100,Yes,6.5,1290x2796,144,AMOLED,48,20,2,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 7,Side-mounted,IP68,171,Gray,4.5,10618
PH-620724,Vivo,Vivo V30,2024,627,52041,8,512,Exynos 2400,Snapdragon 8+ Gen 1,Adreno 735,4687,80,Yes,6.7,1440x3200,120,AMOLED,50,16,4,4K@60fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP67,188,Gold,4.5,49628
PH-568835,Vivo,Vivo X100 Pro,2026,653,54199,8,512,Exynos 2400,Snapdragon 8+ Gen 1,Mali-G710 MC10,5286,80,Yes,6.4,1560x3120,120,AMOLED,64,12,2,4K@60fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP68,176,Gold,4.2,34318
PH-395648,Vivo,Vivo V40 Pro,2025,806,66898,16,512,Google Tensor G3,Snapdragon 8 Gen 2,Mali-G710 MC10,5206,67,Yes,6.3,1290x2796,144,OLED,48,16,2,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP68,190,Graphite,4.7,15870
PH-916435,Vivo,Vivo X100,2025,990,82170,16,512,Google Tensor G3,Dimensity 9200+,Xclipse 920,5485,100,Yes,6.5,1290x2796,144,AMOLED,12,8,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6E,Under-display,IP67,173,White,4.6,32398
PH-223384,Vivo,Vivo X100,2025,880,73040,12,512,Google Tensor G3,Snapdragon 8 Gen 2,Adreno 740,4667,80,Yes,6.4,1440x3200,120,AMOLED,12,12,2,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,Rear-mounted,IP52,177,Black,4.6,5569
PH-194104,Vivo,Vivo V40 Pro,2024,756,62748,8,512,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Mali-G710 MC10,4978,80,Yes,6.6,1440x3200,120,AMOLED,108,8,2,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP68,180,Red,4.6,583
PH-633645,Vivo,Vivo Y18,2024,836,69388,16,256,Google Tensor G3,Dimensity 9200+,Mali-G710 MC10,5029,80,Yes,6.4,1560x3120,120,OLED,12,12,2,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.2,Wi-Fi 6E,None,IP68,186,Purple,4.6,39761
PH-756255,Vivo,Vivo V30e,2025,892,74036,16,256,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Xclipse 920,4970,67,Yes,6.2,1440x3200,120,OLED,48,16,4,4K@120fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP52,204,Gold,4.3,11307
PH-697244,Vivo,Vivo V40 Pro,2026,799,66317,8,512,Snapdragon 8+ Gen 1,Dimensity 9200+,Xclipse 920,5217,45,Yes,6.8,1440x3200,144,OLED,64,16,4,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 5,Rear-mounted,IP67,177,Green,4.2,21392
PH-185926,Vivo,Vivo V30,2025,805,66815,16,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Adreno 740,5415,45,Yes,6.7,1440x3200,144,OLED,12,12,2,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,IP67,161,Purple,4.7,20592
PH-762204,Vivo,Vivo V30,2024,676,56108,16,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Immortalis-G720,4685,67,Yes,6.2,1440x3200,120,OLED,48,12,3,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP52,185,Purple,4.6,3804
PH-640803,Vivo,Vivo V30e,2026,730,60590,16,256,MediaTek Dimensity 9200+,Dimensity 9200+,Adreno 735,5275,80,Yes,6.5,1560x3120,120,OLED,64,20,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP54,202,Blue,4.3,7279
PH-351540,Vivo,Vivo V40 Pro,2025,966,80178,16,512,Exynos 2400,Dimensity 9200+,Immortalis-G720,5467,67,Yes,6.2,1440x3200,144,LTPO AMOLED,12,16,2,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,None,182,Gray,4.6,29661
PH-310386,Vivo,Vivo Y18,2025,931,77273,12,512,Snapdragon 8 Gen 2,Exynos 2400,Adreno 740,4553,67,Yes,6.6,1290x2796,144,OLED,48,8,4,8K@24fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 7,None,IP67,177,Gold,4.7,23323
PH-709809,Vivo,Vivo X100 Pro,2025,839,69637,8,512,MediaTek Dimensity 9200+,Dimensity 9200+,Adreno 735,5360,67,Yes,6.3,1290x2796,144,OLED,108,16,4,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6E,None,IP68,174,White,4.5,40112
PH-276967,Vivo,Vivo X100,2024,836,69388,8,256,MediaTek Dimensity 9200+,Tensor G3,Immortalis-G720,5120,100,Yes,6.2,1560x3120,120,LTPO AMOLED,64,8,3,8K@30fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 5,None,IP52,196,White,4.7,7372
PH-567883,Vivo,Vivo V30,2025,832,69056,16,512,Google Tensor G3,Tensor G3,Mali-G710 MC10,4970,80,Yes,6.4,1290x2796,144,OLED,108,8,4,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP54,167,Black,4.2,10869
PH-400277,Vivo,Vivo X100 Pro,2024,604,50132,16,256,Google Tensor G3,Snapdragon 8 Gen 2,Immortalis-G720,5073,67,Yes,6.3,1290x2796,120,OLED,48,8,2,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,Side-mounted,IP54,194,Green,4.5,48222
PH-330735,Vivo,Vivo Y18,2026,955,79265,16,512,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Xclipse 920,4529,80,Yes,6.5,1440x3200,120,AMOLED,48,12,3,4K@60fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 6,None,IP54,199,Titanium,4.5,6179
PH-759632,Vivo,Vivo Y18,2024,819,67977,8,512,Exynos 2400,Snapdragon 8+ Gen 1,Adreno 740,5350,100,Yes,6.5,1560x3120,120,OLED,108,20,3,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP67,162,Midnight,4.7,38453
PH-167379,Vivo,Vivo Y18,2025,654,54282,8,256,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Adreno 735,4851,80,Yes,6.6,1440x3200,144,OLED,108,20,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,Side-mounted,IP54,171,Blue,4.4,41995
PH-867274,Vivo,Vivo X100,2025,681,56523,16,512,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Adreno 740,4617,80,Yes,6.7,1560x3120,120,OLED,48,16,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 6,None,IP68,191,Green,4.7,49626
PH-483142,Vivo,Vivo X100 Pro,2024,838,69554,12,512,Google Tensor G3,Exynos 2400,Mali-G710 MC10,4612,80,Yes,6.4,1290x2796,144,AMOLED,64,12,3,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,Rear-mounted,IP68,172,Blue,4.6,40265
PH-231939,Vivo,Vivo X100 Pro,2025,799,66317,12,256,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Xclipse 920,5286,45,Yes,6.3,1560x3120,120,OLED,108,12,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP52,194,Titanium,4.7,35399
PH-608211,Vivo,Vivo V40 Pro,2024,762,63246,8,256,Google Tensor G3,Tensor G3,Mali-G710 MC10,4557,45,Yes,6.5,1290x2796,120,LTPO AMOLED,50,16,3,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 7,Under-display,IP67,199,Midnight,4.6,28713
PH-956106,Vivo,Vivo V40 Pro,2024,612,50796,12,512,Snapdragon 8 Gen 2,Exynos 2400,Adreno 740,4917,100,Yes,6.5,1560x3120,144,AMOLED,64,12,2,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.4,Wi-Fi 6,Rear-mounted,None,196,Silver,4.7,1957
PH-671060,Vivo,Vivo X100,2025,907,75281,16,256,MediaTek Dimensity 9200+,Tensor G3,Adreno 735,4571,67,Yes,6.5,1560x3120,120,AMOLED,64,20,2,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP52,171,Titanium,4.8,13102
PH-301321,Vivo,Vivo V30,2024,748,62084,16,512,Google Tensor G3,Dimensity 9200+,Adreno 740,4735,100,Yes,6.6,1560x3120,120,AMOLED,48,12,2,4K@60fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 5,Under-display,IP67,192,Green,4.4,40498
PH-516639,Vivo,Vivo V40 Pro,2025,862,71546,16,512,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Immortalis-G720,4711,45,Yes,6.2,1560x3120,120,LTPO AMOLED,12,12,2,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,IP52,191,Red,4.3,39034
PH-872046,Vivo,Vivo X100,2026,884,73372,16,256,Google Tensor G3,Dimensity 9200+,Adreno 735,4797,80,Yes,6.1,1440x3200,120,LTPO AMOLED,108,16,2,4K@120fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP52,160,White,4.5,3090
PH-976253,Vivo,Vivo X100,2024,962,79846,16,512,Snapdragon 8 Gen 2,Dimensity 9200+,Immortalis-G720,5333,100,Yes,6.2,1290x2796,144,LTPO AMOLED,48,8,4,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6E,Rear-mounted,IP67,190,Gray,4.7,37372
PH-948447,Vivo,Vivo V30,2026,948,78684,8,256,Exynos 2400,Dimensity 9200+,Immortalis-G720,4513,100,Yes,6.5,1560x3120,120,OLED,64,20,4,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP68,181,Silver,4.4,35627
PH-104693,Vivo,Vivo X100,2024,918,76194,12,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Xclipse 920,5444,80,Yes,6.1,1560x3120,120,LTPO AMOLED,108,8,2,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Rear-mounted,IP52,189,Gray,4.3,47053
PH-291162,Vivo,Vivo X100 Pro,2026,1340,111220,16,512,MediaTek Dimensity 9400,Tensor G4,Immortalis-G925,5039,150,Yes,7.0,1440x3120,144,OLED,12,12,2,8K@30fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 5,Side-mounted,IP68,185,Midnight,4.6,33502
PH-765574,Vivo,Vivo X100,2025,1553,128899,24,256,Exynos 2500,A17 Pro,Immortalis-G925,6505,80,Yes,6.6,1440x3200,144,OLED,64,16,4,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 7,Side-mounted,IP52,175,Gold,5.0,44138
PH-963947,Vivo,Vivo V30,2025,1078,89474,12,1024,Snapdragon 8 Gen 3,Tensor G4,Mali-G715 MC7,6547,100,Yes,6.7,1290x2796,144,Super AMOLED,50,16,2,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,None,IP68,156,Gold,4.9,41621
PH-145241,Vivo,Vivo X100 Pro,2025,1588,131804,12,256,MediaTek Dimensity 9400,Snapdragon 8 Gen 3,Apple GPU (5-core),6124,150,Yes,6.8,1290x2796,144,Super AMOLED,50,16,3,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,Side-mounted,None,191,Gray,4.6,22414
PH-873459,Vivo,Vivo V30,2026,1195,99185,24,1024,Apple A18 Pro,Exynos 2500,Apple GPU (6-core),5639,150,Yes,7.0,1440x3200,144,OLED,12,16,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Side-mounted,IP52,168,Gray,4.9,22572
PH-956331,Vivo,Vivo X100,2025,1578,130974,16,1024,Snapdragon 8 Gen 3,Snapdragon 8 Gen 3,Mali-G715 MC7,6101,80,Yes,6.8,1290x2796,144,OLED,64,12,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 5,None,IP68,158,Gray,4.7,20264
PH-691530,Vivo,Vivo V30e,2024,1336,110888,16,512,Apple A17 Pro,Tensor G4,Immortalis-G925,6422,150,Yes,6.5,1290x2796,120,LTPO AMOLED,50,16,4,8K@30fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 7,None,IP68,196,Graphite,4.9,13617
PH-371255,Vivo,Vivo X100,2025,1035,85905,24,256,Exynos 2500,A18 Pro,Apple GPU (5-core),6162,80,Yes,6.3,1440x3200,120,Super AMOLED,64,8,4,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,None,IP54,150,Green,4.4,45543
PH-609881,Vivo,Vivo X100,2024,1623,134709,12,1024,MediaTek Dimensity 9400,Tensor G4,Adreno 750,6562,100,Yes,7.1,1800x3200,120,OLED,50,12,3,4K@120fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 5,None,IP68,172,Red,4.4,25855
PH-221896,Vivo,Vivo X100,2025,1770,146910,12,1024,Exynos 2500,Snapdragon 8 Gen 3,Adreno 750,6610,80,Yes,6.5,1440x3120,120,Super AMOLED,50,16,3,4K@60fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,None,157,White,4.9,31950
PH-879475,Vivo,Vivo V30,2025,1097,91051,24,256,Google Tensor G4,A18 Pro,Apple GPU (5-core),6901,80,Yes,7.2,1440x3200,120,LTPO AMOLED,64,16,2,4K@60fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP67,157,White,4.9,24898
PH-393807,Vivo,Vivo X100 Pro,2026,1701,141183,16,1024,Apple A18 Pro,Tensor G4,Apple GPU (5-core),6183,150,Yes,6.5,1800x3200,120,AMOLED,108,16,4,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Side-mounted,IP52,189,Blue,4.8,4360
PH-789661,Vivo,Vivo X100 Pro,2024,1606,133298,16,1024,MediaTek Dimensity 9400,Snapdragon 8 Gen 3,Adreno 750,6464,150,Yes,6.6,1290x2796,144,Super AMOLED,50,20,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Side-mounted,IP67,162,Graphite,4.9,9697
PH-908035,Vivo,Vivo Y18,2024,1779,147657,12,1024,Exynos 2500,Exynos 2500,Apple GPU (5-core),5419,150,Yes,6.8,1290x2796,144,AMOLED,48,8,2,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,None,None,150,Green,4.8,23188
PH-251276,Vivo,Vivo Y18,2024,1564,129812,24,512,MediaTek Dimensity 9400,Dimensity 9400,Immortalis-G925,5883,100,Yes,6.6,1290x2796,144,AMOLED,50,16,2,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,None,IP54,193,Titanium,5.0,47990
PH-250539,Vivo,Vivo X100 Pro,2026,1772,147076,24,512,MediaTek Dimensity 9400,Exynos 2500,Immortalis-G925,6174,80,Yes,6.7,1800x3200,120,OLED,108,16,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 6E,None,IP68,174,Black,4.6,2619
PH-421041,Vivo,Vivo X100 Pro,2026,1457,120931,12,1024,Apple A18 Pro,Exynos 2500,Apple GPU (6-core),5800,80,Yes,6.7,1800x3200,120,LTPO AMOLED,48,20,2,8K@30fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,None,160,Silver,4.6,29859
PH-347079,Vivo,Vivo V40 Pro,2024,1266,105078,12,256,Google Tensor G4,Snapdragon 8 Gen 3,Mali-G715 MC7,6834,100,Yes,6.5,1290x2796,144,OLED,12,16,2,8K@30fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Side-mounted,IP52,173,White,5.0,45370
PH-120565,Vivo,Vivo V30,2024,1372,113876,12,256,Snapdragon 8 Gen 3,Exynos 2500,Mali-G715 MC7,6563,80,Yes,6.8,1440x3200,120,Super AMOLED,12,20,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP67,202,Gold,4.7,43962
PH-417904,Vivo,Vivo V30e,2025,1450,120350,12,512,MediaTek Dimensity 9400,Tensor G4,Immortalis-G925,5799,150,Yes,6.6,1440x3120,144,Super AMOLED,50,8,2,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 7,None,IP67,173,Titanium,4.8,18315
PH-244302,Vivo,Vivo V30e,2024,1059,87897,16,512,Exynos 2500,A17 Pro,Immortalis-G925,6255,100,Yes,6.5,1800x3200,120,AMOLED,50,20,3,8K@24fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,IP52,167,Midnight,4.8,38649
PH-357303,Vivo,Vivo X100 Pro,2026,1150,95450,12,512,Exynos 2500,A18 Pro,Immortalis-G925,6545,80,Yes,7.2,1440x3120,144,OLED,64,20,2,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP68,171,Purple,4.8,23353
PH-414597,Vivo,Vivo V40 Pro,2026,1353,112299,24,256,Google Tensor G4,A17 Pro,Mali-G715 MC7,6384,150,Yes,7.1,1290x2796,144,AMOLED,50,12,4,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP68,164,Graphite,4.8,1555
PH-432235,Vivo,Vivo X100,2024,1790,148570,24,512,Google Tensor G4,Tensor G4,Apple GPU (5-core),5723,100,Yes,7.0,1440x3200,120,Super AMOLED,12,16,2,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,Under-display,None,181,Green,5.0,523
